subject_id	predicate_id	object_id	mapping_justification	subject_label	object_label
UBERON:0000000	oboInOwl:hasDbXref	BFO:0000003	semapv:UnspecifiedMatching	processual entity	occurrent
UBERON:0000002	oboInOwl:hasDbXref	BTO:0001421	semapv:UnspecifiedMatching	uterine cervix	uterine cervix
UBERON:0000002	oboInOwl:hasDbXref	BTO:0002249	semapv:UnspecifiedMatching	uterine cervix	cervical canal
UBERON:0000002	oboInOwl:hasDbXref	EFO:0000979	semapv:UnspecifiedMatching	uterine cervix	obsolete_cervix
UBERON:0000002	oboInOwl:hasDbXref	EMAPA:29927	semapv:UnspecifiedMatching	uterine cervix	cervix uteri
UBERON:0000002	oboInOwl:hasDbXref	EV:0100114	semapv:UnspecifiedMatching	uterine cervix	
UBERON:0000002	oboInOwl:hasDbXref	FMA:17740	semapv:UnspecifiedMatching	uterine cervix	Cervix of uterus
UBERON:0000002	oboInOwl:hasDbXref	MA:0000392	semapv:UnspecifiedMatching	uterine cervix	uterine cervix
UBERON:0000002	oboInOwl:hasDbXref	MAT:0000292	semapv:UnspecifiedMatching	uterine cervix	
UBERON:0000002	oboInOwl:hasDbXref	MESH:D002584	semapv:UnspecifiedMatching	uterine cervix	
UBERON:0000002	oboInOwl:hasDbXref	NCIT:C12311	semapv:UnspecifiedMatching	uterine cervix	Cervix Uteri
UBERON:0000002	oboInOwl:hasDbXref	SCTID:181453009	semapv:UnspecifiedMatching	uterine cervix	
UBERON:0000002	oboInOwl:hasDbXref	UMLS:C0007874	semapv:UnspecifiedMatching	uterine cervix	
UBERON:0000002	oboInOwl:hasDbXref	VHOG:0001359	semapv:UnspecifiedMatching	uterine cervix	
UBERON:0000002	oboInOwl:hasDbXref	Wikipedia:Cervix	semapv:UnspecifiedMatching	uterine cervix	
UBERON:0000003	oboInOwl:hasDbXref	AAO:0000311	semapv:UnspecifiedMatching	naris	
UBERON:0000003	oboInOwl:hasDbXref	EHDAA2:0001225	semapv:UnspecifiedMatching	naris	
UBERON:0000003	oboInOwl:hasDbXref	EHDAA:9083	semapv:UnspecifiedMatching	naris	
UBERON:0000003	oboInOwl:hasDbXref	EMAPA:17847	semapv:UnspecifiedMatching	naris	naris
UBERON:0000003	oboInOwl:hasDbXref	MA:0000282	semapv:UnspecifiedMatching	naris	naris
UBERON:0000003	oboInOwl:hasDbXref	SCTID:272650008	semapv:UnspecifiedMatching	naris	
UBERON:0000003	oboInOwl:hasDbXref	VHOG:0000663	semapv:UnspecifiedMatching	naris	
UBERON:0000004	oboInOwl:hasDbXref	BTO:0000840	semapv:UnspecifiedMatching	nose	nose
UBERON:0000004	oboInOwl:hasDbXref	EHDAA2:0001274	semapv:UnspecifiedMatching	nose	
UBERON:0000004	oboInOwl:hasDbXref	EHDAA:1502	semapv:UnspecifiedMatching	nose	
UBERON:0000004	oboInOwl:hasDbXref	EMAPA:16542	semapv:UnspecifiedMatching	nose	nose
UBERON:0000004	oboInOwl:hasDbXref	EV:0100037	semapv:UnspecifiedMatching	nose	
UBERON:0000004	oboInOwl:hasDbXref	EV:0100370	semapv:UnspecifiedMatching	nose	
UBERON:0000004	oboInOwl:hasDbXref	FMA:46472	semapv:UnspecifiedMatching	nose	Nose
UBERON:0000004	oboInOwl:hasDbXref	MA:0000281	semapv:UnspecifiedMatching	nose	nose
UBERON:0000004	oboInOwl:hasDbXref	MAT:0000139	semapv:UnspecifiedMatching	nose	
UBERON:0000004	oboInOwl:hasDbXref	MESH:D009666	semapv:UnspecifiedMatching	nose	
UBERON:0000004	oboInOwl:hasDbXref	NCIT:C12756	semapv:UnspecifiedMatching	nose	Nose
UBERON:0000004	oboInOwl:hasDbXref	SCTID:181195007	semapv:UnspecifiedMatching	nose	
UBERON:0000004	oboInOwl:hasDbXref	TAO:0000047	semapv:UnspecifiedMatching	nose	
UBERON:0000004	oboInOwl:hasDbXref	UMLS:C0028429	semapv:UnspecifiedMatching	nose	
UBERON:0000004	oboInOwl:hasDbXref	Wikipedia:Nose	semapv:UnspecifiedMatching	nose	
UBERON:0000004	oboInOwl:hasDbXref	ZFA:0000047	semapv:UnspecifiedMatching	nose	peripheral olfactory organ
UBERON:0000005	oboInOwl:hasDbXref	FBbt:00005157	semapv:UnspecifiedMatching	chemosensory organ	chemosensory sensory organ
UBERON:0000006	oboInOwl:hasDbXref	AAO:0010406	semapv:UnspecifiedMatching	islet of Langerhans	
UBERON:0000006	oboInOwl:hasDbXref	BTO:0000991	semapv:UnspecifiedMatching	islet of Langerhans	pancreatic islet
UBERON:0000006	oboInOwl:hasDbXref	EFO:0000856	semapv:UnspecifiedMatching	islet of Langerhans	obsolete_islet of Langerhans
UBERON:0000006	oboInOwl:hasDbXref	EMAPA:32927	semapv:UnspecifiedMatching	islet of Langerhans	islets of Langerhans
UBERON:0000006	oboInOwl:hasDbXref	EV:0100130	semapv:UnspecifiedMatching	islet of Langerhans	
UBERON:0000006	oboInOwl:hasDbXref	FMA:16016	semapv:UnspecifiedMatching	islet of Langerhans	Pancreatic islet
UBERON:0000006	oboInOwl:hasDbXref	MA:0000127	semapv:UnspecifiedMatching	islet of Langerhans	pancreatic islet
UBERON:0000006	oboInOwl:hasDbXref	MAT:0000076	semapv:UnspecifiedMatching	islet of Langerhans	
UBERON:0000006	oboInOwl:hasDbXref	MESH:D007515	semapv:UnspecifiedMatching	islet of Langerhans	
UBERON:0000006	oboInOwl:hasDbXref	NCIT:C12608	semapv:UnspecifiedMatching	islet of Langerhans	Islet of Langerhans
UBERON:0000006	oboInOwl:hasDbXref	UMLS:C0022131	semapv:UnspecifiedMatching	islet of Langerhans	
UBERON:0000006	oboInOwl:hasDbXref	VHOG:0000646	semapv:UnspecifiedMatching	islet of Langerhans	
UBERON:0000006	oboInOwl:hasDbXref	Wikipedia:Islets_of_Langerhans	semapv:UnspecifiedMatching	islet of Langerhans	
UBERON:0000006	oboInOwl:hasDbXref	XAO:0000159	semapv:UnspecifiedMatching	islet of Langerhans	islets of Langerhans
UBERON:0000007	oboInOwl:hasDbXref	AAO:0010536	semapv:UnspecifiedMatching	pituitary gland	
UBERON:0000007	oboInOwl:hasDbXref	BIRNLEX:1353	semapv:UnspecifiedMatching	pituitary gland	
UBERON:0000007	oboInOwl:hasDbXref	BTO:0001073	semapv:UnspecifiedMatching	pituitary gland	hypophysis
UBERON:0000007	oboInOwl:hasDbXref	DHBA:10505	semapv:UnspecifiedMatching	pituitary gland	pituitary body
UBERON:0000007	oboInOwl:hasDbXref	EFO:0000857	semapv:UnspecifiedMatching	pituitary gland	obsolete_pituitary
UBERON:0000007	oboInOwl:hasDbXref	EHDAA2:0001471	semapv:UnspecifiedMatching	pituitary gland	
UBERON:0000007	oboInOwl:hasDbXref	EHDAA:2183	semapv:UnspecifiedMatching	pituitary gland	
UBERON:0000007	oboInOwl:hasDbXref	EHDAA:4477	semapv:UnspecifiedMatching	pituitary gland	
UBERON:0000007	oboInOwl:hasDbXref	EMAPA:35998	semapv:UnspecifiedMatching	pituitary gland	pituitary gland
UBERON:0000007	oboInOwl:hasDbXref	EV:0100132	semapv:UnspecifiedMatching	pituitary gland	
UBERON:0000007	oboInOwl:hasDbXref	FMA:13889	semapv:UnspecifiedMatching	pituitary gland	Pituitary gland
UBERON:0000007	oboInOwl:hasDbXref	HBA:4634	semapv:UnspecifiedMatching	pituitary gland	pituitary body
UBERON:0000007	oboInOwl:hasDbXref	MA:0000176	semapv:UnspecifiedMatching	pituitary gland	pituitary gland
UBERON:0000007	oboInOwl:hasDbXref	MAT:0000077	semapv:UnspecifiedMatching	pituitary gland	
UBERON:0000007	oboInOwl:hasDbXref	MESH:D010902	semapv:UnspecifiedMatching	pituitary gland	
UBERON:0000007	oboInOwl:hasDbXref	NCIT:C12399	semapv:UnspecifiedMatching	pituitary gland	Pituitary Gland
UBERON:0000007	oboInOwl:hasDbXref	SCTID:181125003	semapv:UnspecifiedMatching	pituitary gland	
UBERON:0000007	oboInOwl:hasDbXref	TAO:0000118	semapv:UnspecifiedMatching	pituitary gland	
UBERON:0000007	oboInOwl:hasDbXref	UMLS:C0032005	semapv:UnspecifiedMatching	pituitary gland	
UBERON:0000007	oboInOwl:hasDbXref	VHOG:0000143	semapv:UnspecifiedMatching	pituitary gland	
UBERON:0000007	oboInOwl:hasDbXref	Wikipedia:Pituitary_gland	semapv:UnspecifiedMatching	pituitary gland	
UBERON:0000007	oboInOwl:hasDbXref	XAO:0000017	semapv:UnspecifiedMatching	pituitary gland	hypophysis
UBERON:0000007	oboInOwl:hasDbXref	ZFA:0000118	semapv:UnspecifiedMatching	pituitary gland	hypophysis
UBERON:0000007	oboInOwl:hasDbXref	neuronames:399	semapv:UnspecifiedMatching	pituitary gland	
UBERON:0000009	oboInOwl:hasDbXref	BTO:0002107	semapv:UnspecifiedMatching	submucosa	submucosa
UBERON:0000009	oboInOwl:hasDbXref	FMA:85391	semapv:UnspecifiedMatching	submucosa	Submucosa
UBERON:0000009	oboInOwl:hasDbXref	FMA:85392	semapv:UnspecifiedMatching	submucosa	Region of submucosa
UBERON:0000009	oboInOwl:hasDbXref	NCIT:C13167	semapv:UnspecifiedMatching	submucosa	Submucosa
UBERON:0000009	oboInOwl:hasDbXref	SCTID:68439008	semapv:UnspecifiedMatching	submucosa	
UBERON:0000009	oboInOwl:hasDbXref	UMLS:C0225344	semapv:UnspecifiedMatching	submucosa	
UBERON:0000009	oboInOwl:hasDbXref	Wikipedia:Submucosa	semapv:UnspecifiedMatching	submucosa	
UBERON:0000010	oboInOwl:hasDbXref	AAO:0000429	semapv:UnspecifiedMatching	peripheral nervous system	
UBERON:0000010	oboInOwl:hasDbXref	BILA:0000081	semapv:UnspecifiedMatching	peripheral nervous system	
UBERON:0000010	oboInOwl:hasDbXref	BIRNLEX:1111	semapv:UnspecifiedMatching	peripheral nervous system	
UBERON:0000010	oboInOwl:hasDbXref	BTO:0001028	semapv:UnspecifiedMatching	peripheral nervous system	peripheral nervous system
UBERON:0000010	oboInOwl:hasDbXref	EFO:0000891	semapv:UnspecifiedMatching	peripheral nervous system	obsolete_peripheral nervous system
UBERON:0000010	oboInOwl:hasDbXref	EHDAA2:0001445	semapv:UnspecifiedMatching	peripheral nervous system	
UBERON:0000010	oboInOwl:hasDbXref	EHDAA:2893	semapv:UnspecifiedMatching	peripheral nervous system	
UBERON:0000010	oboInOwl:hasDbXref	EMAPA:16665	semapv:UnspecifiedMatching	peripheral nervous system	peripheral nervous system
UBERON:0000010	oboInOwl:hasDbXref	EV:0100335	semapv:UnspecifiedMatching	peripheral nervous system	
UBERON:0000010	oboInOwl:hasDbXref	FBbt:00005098	semapv:UnspecifiedMatching	peripheral nervous system	peripheral nervous system
UBERON:0000010	oboInOwl:hasDbXref	FMA:9903	semapv:UnspecifiedMatching	peripheral nervous system	Peripheral nervous system
UBERON:0000010	oboInOwl:hasDbXref	MA:0000218	semapv:UnspecifiedMatching	peripheral nervous system	peripheral nervous system
UBERON:0000010	oboInOwl:hasDbXref	MAT:0000338	semapv:UnspecifiedMatching	peripheral nervous system	
UBERON:0000010	oboInOwl:hasDbXref	MESH:D017933	semapv:UnspecifiedMatching	peripheral nervous system	
UBERON:0000010	oboInOwl:hasDbXref	NCIT:C12465	semapv:UnspecifiedMatching	peripheral nervous system	Peripheral Nervous System
UBERON:0000010	oboInOwl:hasDbXref	SCTID:362292005	semapv:UnspecifiedMatching	peripheral nervous system	
UBERON:0000010	oboInOwl:hasDbXref	TAO:0000142	semapv:UnspecifiedMatching	peripheral nervous system	
UBERON:0000010	oboInOwl:hasDbXref	UMLS:C0206417	semapv:UnspecifiedMatching	peripheral nervous system	
UBERON:0000010	oboInOwl:hasDbXref	UMLS:C1305921	semapv:UnspecifiedMatching	peripheral nervous system	
UBERON:0000010	oboInOwl:hasDbXref	VHOG:0000399	semapv:UnspecifiedMatching	peripheral nervous system	
UBERON:0000010	oboInOwl:hasDbXref	Wikipedia:Peripheral_nervous_system	semapv:UnspecifiedMatching	peripheral nervous system	
UBERON:0000010	oboInOwl:hasDbXref	XAO:0000178	semapv:UnspecifiedMatching	peripheral nervous system	peripheral nervous system
UBERON:0000010	oboInOwl:hasDbXref	ZFA:0000142	semapv:UnspecifiedMatching	peripheral nervous system	peripheral nervous system
UBERON:0000010	oboInOwl:hasDbXref	neuronames:3232	semapv:UnspecifiedMatching	peripheral nervous system	
UBERON:0000011	oboInOwl:hasDbXref	AAO:0010488	semapv:UnspecifiedMatching	parasympathetic nervous system	
UBERON:0000011	oboInOwl:hasDbXref	BIRNLEX:2517	semapv:UnspecifiedMatching	parasympathetic nervous system	
UBERON:0000011	oboInOwl:hasDbXref	BTO:0001833	semapv:UnspecifiedMatching	parasympathetic nervous system	parasympathetic nervous system
UBERON:0000011	oboInOwl:hasDbXref	EFO:0000894	semapv:UnspecifiedMatching	parasympathetic nervous system	obsolete_parasympathetic nervous system
UBERON:0000011	oboInOwl:hasDbXref	EHDA:10096	semapv:UnspecifiedMatching	parasympathetic nervous system	
UBERON:0000011	oboInOwl:hasDbXref	EHDAA2:0001402	semapv:UnspecifiedMatching	parasympathetic nervous system	
UBERON:0000011	oboInOwl:hasDbXref	EHDAA:4655	semapv:UnspecifiedMatching	parasympathetic nervous system	
UBERON:0000011	oboInOwl:hasDbXref	EMAPA:17270	semapv:UnspecifiedMatching	parasympathetic nervous system	parasympathetic nervous system
UBERON:0000011	oboInOwl:hasDbXref	FMA:9907	semapv:UnspecifiedMatching	parasympathetic nervous system	Parasympathetic nervous system
UBERON:0000011	oboInOwl:hasDbXref	MA:0000223	semapv:UnspecifiedMatching	parasympathetic nervous system	parasympathetic nervous system
UBERON:0000011	oboInOwl:hasDbXref	MAT:0000101	semapv:UnspecifiedMatching	parasympathetic nervous system	
UBERON:0000011	oboInOwl:hasDbXref	MESH:D010275	semapv:UnspecifiedMatching	parasympathetic nervous system	
UBERON:0000011	oboInOwl:hasDbXref	NCIT:C12764	semapv:UnspecifiedMatching	parasympathetic nervous system	Parasympathetic Nervous System
UBERON:0000011	oboInOwl:hasDbXref	SCTID:362496006	semapv:UnspecifiedMatching	parasympathetic nervous system	
UBERON:0000011	oboInOwl:hasDbXref	TAO:0001575	semapv:UnspecifiedMatching	parasympathetic nervous system	
UBERON:0000011	oboInOwl:hasDbXref	UMLS:C0030510	semapv:UnspecifiedMatching	parasympathetic nervous system	
UBERON:0000011	oboInOwl:hasDbXref	UMLS:C1305770	semapv:UnspecifiedMatching	parasympathetic nervous system	
UBERON:0000011	oboInOwl:hasDbXref	VHOG:0000755	semapv:UnspecifiedMatching	parasympathetic nervous system	
UBERON:0000011	oboInOwl:hasDbXref	Wikipedia:Parasympathetic_nervous_system	semapv:UnspecifiedMatching	parasympathetic nervous system	
UBERON:0000011	oboInOwl:hasDbXref	ZFA:0001575	semapv:UnspecifiedMatching	parasympathetic nervous system	parasympathetic nervous system
UBERON:0000012	oboInOwl:hasDbXref	EFO:0000892	semapv:UnspecifiedMatching	somatic nervous system	
UBERON:0000012	oboInOwl:hasDbXref	FMA:9904	semapv:UnspecifiedMatching	somatic nervous system	Somatic nervous system
UBERON:0000012	oboInOwl:hasDbXref	MA:0002850	semapv:UnspecifiedMatching	somatic nervous system	somatic nervous system
UBERON:0000012	oboInOwl:hasDbXref	MAT:0000099	semapv:UnspecifiedMatching	somatic nervous system	
UBERON:0000012	oboInOwl:hasDbXref	NLXANAT:100301	semapv:UnspecifiedMatching	somatic nervous system	
UBERON:0000012	oboInOwl:hasDbXref	Wikipedia:Somatic_nervous_system	semapv:UnspecifiedMatching	somatic nervous system	
UBERON:0000013	oboInOwl:hasDbXref	AAO:0010487	semapv:UnspecifiedMatching	sympathetic nervous system	
UBERON:0000013	oboInOwl:hasDbXref	BIRNLEX:2516	semapv:UnspecifiedMatching	sympathetic nervous system	
UBERON:0000013	oboInOwl:hasDbXref	BTO:0001832	semapv:UnspecifiedMatching	sympathetic nervous system	sympathetic nervous system
UBERON:0000013	oboInOwl:hasDbXref	EFO:0000893	semapv:UnspecifiedMatching	sympathetic nervous system	obsolete_sympathetic nervous system
UBERON:0000013	oboInOwl:hasDbXref	EHDAA2:0001971	semapv:UnspecifiedMatching	sympathetic nervous system	
UBERON:0000013	oboInOwl:hasDbXref	EHDAA:3769	semapv:UnspecifiedMatching	sympathetic nervous system	
UBERON:0000013	oboInOwl:hasDbXref	EMAPA:16985	semapv:UnspecifiedMatching	sympathetic nervous system	sympathetic nervous system
UBERON:0000013	oboInOwl:hasDbXref	FMA:9906	semapv:UnspecifiedMatching	sympathetic nervous system	Sympathetic nervous system
UBERON:0000013	oboInOwl:hasDbXref	MA:0000225	semapv:UnspecifiedMatching	sympathetic nervous system	sympathetic nervous system
UBERON:0000013	oboInOwl:hasDbXref	MESH:D013564	semapv:UnspecifiedMatching	sympathetic nervous system	
UBERON:0000013	oboInOwl:hasDbXref	NCIT:C12795	semapv:UnspecifiedMatching	sympathetic nervous system	Sympathetic Nervous System
UBERON:0000013	oboInOwl:hasDbXref	SCTID:362484004	semapv:UnspecifiedMatching	sympathetic nervous system	
UBERON:0000013	oboInOwl:hasDbXref	TAO:0001576	semapv:UnspecifiedMatching	sympathetic nervous system	
UBERON:0000013	oboInOwl:hasDbXref	UMLS:C0039044	semapv:UnspecifiedMatching	sympathetic nervous system	
UBERON:0000013	oboInOwl:hasDbXref	UMLS:C1269646	semapv:UnspecifiedMatching	sympathetic nervous system	
UBERON:0000013	oboInOwl:hasDbXref	VHOG:0000384	semapv:UnspecifiedMatching	sympathetic nervous system	
UBERON:0000013	oboInOwl:hasDbXref	Wikipedia:Sympathetic_nervous_system	semapv:UnspecifiedMatching	sympathetic nervous system	
UBERON:0000013	oboInOwl:hasDbXref	ZFA:0001576	semapv:UnspecifiedMatching	sympathetic nervous system	sympathetic nervous system
UBERON:0000014	oboInOwl:hasDbXref	EHDAA:6530	semapv:UnspecifiedMatching	zone of skin	
UBERON:0000014	oboInOwl:hasDbXref	EV:0100152	semapv:UnspecifiedMatching	zone of skin	
UBERON:0000014	oboInOwl:hasDbXref	FMA:86166	semapv:UnspecifiedMatching	zone of skin	Zone of skin
UBERON:0000014	oboInOwl:hasDbXref	MA:0000151	semapv:UnspecifiedMatching	zone of skin	skin
UBERON:0000014	oboInOwl:hasDbXref	MAT:0000284	semapv:UnspecifiedMatching	zone of skin	
UBERON:0000014	oboInOwl:hasDbXref	MESH:D012867	semapv:UnspecifiedMatching	zone of skin	
UBERON:0000014	oboInOwl:hasDbXref	SCTID:20795001	semapv:UnspecifiedMatching	zone of skin	
UBERON:0000014	oboInOwl:hasDbXref	VHOG:0000860	semapv:UnspecifiedMatching	zone of skin	
UBERON:0000014	oboInOwl:hasDbXref	Wikipedia:Skin	semapv:UnspecifiedMatching	zone of skin	
UBERON:0000015	oboInOwl:hasDbXref	AEO:0000192	semapv:UnspecifiedMatching	non-material anatomical boundary	anatomical surface feature
UBERON:0000015	oboInOwl:hasDbXref	CARO:0000010	semapv:UnspecifiedMatching	non-material anatomical boundary	anatomical boundary
UBERON:0000015	oboInOwl:hasDbXref	FMA:50705	semapv:UnspecifiedMatching	non-material anatomical boundary	Anatomical boundary entity
UBERON:0000016	oboInOwl:hasDbXref	BTO:0000650	semapv:UnspecifiedMatching	endocrine pancreas	endocrine pancreas
UBERON:0000016	oboInOwl:hasDbXref	EFO:0002542	semapv:UnspecifiedMatching	endocrine pancreas	obsolete_islet cell
UBERON:0000016	oboInOwl:hasDbXref	EMAPA:35305	semapv:UnspecifiedMatching	endocrine pancreas	endocrine pancreas
UBERON:0000016	oboInOwl:hasDbXref	EV:0100129	semapv:UnspecifiedMatching	endocrine pancreas	
UBERON:0000016	oboInOwl:hasDbXref	FMA:16018	semapv:UnspecifiedMatching	endocrine pancreas	Endocrine pancreas
UBERON:0000016	oboInOwl:hasDbXref	MA:0001582	semapv:UnspecifiedMatching	endocrine pancreas	endocrine pancreas
UBERON:0000016	oboInOwl:hasDbXref	MESH:D007515	semapv:UnspecifiedMatching	endocrine pancreas	
UBERON:0000016	oboInOwl:hasDbXref	NCIT:C32509	semapv:UnspecifiedMatching	endocrine pancreas	Endocrine Pancreas
UBERON:0000016	oboInOwl:hasDbXref	SCTID:361339003	semapv:UnspecifiedMatching	endocrine pancreas	
UBERON:0000016	oboInOwl:hasDbXref	TAO:0001260	semapv:UnspecifiedMatching	endocrine pancreas	
UBERON:0000016	oboInOwl:hasDbXref	VHOG:0000049	semapv:UnspecifiedMatching	endocrine pancreas	
UBERON:0000016	oboInOwl:hasDbXref	Wikipedia:Islets_of_Langerhans	semapv:UnspecifiedMatching	endocrine pancreas	
UBERON:0000016	oboInOwl:hasDbXref	ZFA:0001260	semapv:UnspecifiedMatching	endocrine pancreas	endocrine pancreas
UBERON:0000017	oboInOwl:hasDbXref	AAO:0010407	semapv:UnspecifiedMatching	exocrine pancreas	
UBERON:0000017	oboInOwl:hasDbXref	BTO:0000434	semapv:UnspecifiedMatching	exocrine pancreas	exocrine pancreas
UBERON:0000017	oboInOwl:hasDbXref	EMAPA:35328	semapv:UnspecifiedMatching	exocrine pancreas	exocrine pancreas
UBERON:0000017	oboInOwl:hasDbXref	EV:0100093	semapv:UnspecifiedMatching	exocrine pancreas	
UBERON:0000017	oboInOwl:hasDbXref	FMA:16017	semapv:UnspecifiedMatching	exocrine pancreas	Exocrine pancreas
UBERON:0000017	oboInOwl:hasDbXref	MA:0002415	semapv:UnspecifiedMatching	exocrine pancreas	exocrine pancreas
UBERON:0000017	oboInOwl:hasDbXref	MESH:D046790	semapv:UnspecifiedMatching	exocrine pancreas	
UBERON:0000017	oboInOwl:hasDbXref	NCIT:C32546	semapv:UnspecifiedMatching	exocrine pancreas	Exocrine Pancreas
UBERON:0000017	oboInOwl:hasDbXref	SCTID:248202004	semapv:UnspecifiedMatching	exocrine pancreas	
UBERON:0000017	oboInOwl:hasDbXref	TAO:0001249	semapv:UnspecifiedMatching	exocrine pancreas	
UBERON:0000017	oboInOwl:hasDbXref	UMLS:C0553695	semapv:UnspecifiedMatching	exocrine pancreas	
UBERON:0000017	oboInOwl:hasDbXref	VHOG:0000048	semapv:UnspecifiedMatching	exocrine pancreas	
UBERON:0000017	oboInOwl:hasDbXref	Wikipedia:Exocrine_component_of_pancreas	semapv:UnspecifiedMatching	exocrine pancreas	
UBERON:0000017	oboInOwl:hasDbXref	XAO:0000137	semapv:UnspecifiedMatching	exocrine pancreas	exocrine pancreas
UBERON:0000017	oboInOwl:hasDbXref	ZFA:0001249	semapv:UnspecifiedMatching	exocrine pancreas	exocrine pancreas
UBERON:0000018	oboInOwl:hasDbXref	BTO:0001921	semapv:UnspecifiedMatching	compound eye	compound eye
UBERON:0000018	oboInOwl:hasDbXref	FBbt:00004508	semapv:UnspecifiedMatching	compound eye	eye
UBERON:0000018	oboInOwl:hasDbXref	HAO:0000217	semapv:UnspecifiedMatching	compound eye	compound eye
UBERON:0000018	oboInOwl:hasDbXref	IDOMAL:0002421	semapv:UnspecifiedMatching	compound eye	
UBERON:0000018	oboInOwl:hasDbXref	TGMA:0000024	semapv:UnspecifiedMatching	compound eye	
UBERON:0000018	oboInOwl:hasDbXref	Wikipedia:Compound_eye	semapv:UnspecifiedMatching	compound eye	
UBERON:0000019	oboInOwl:hasDbXref	AAO:0010340	semapv:UnspecifiedMatching	camera-type eye	
UBERON:0000019	oboInOwl:hasDbXref	BIRNLEX:1169	semapv:UnspecifiedMatching	camera-type eye	
UBERON:0000019	oboInOwl:hasDbXref	BTO:0004688	semapv:UnspecifiedMatching	camera-type eye	regio orbitalis
UBERON:0000019	oboInOwl:hasDbXref	EHDAA2:0000484	semapv:UnspecifiedMatching	camera-type eye	
UBERON:0000019	oboInOwl:hasDbXref	EHDAA:936	semapv:UnspecifiedMatching	camera-type eye	
UBERON:0000019	oboInOwl:hasDbXref	EMAPA:16198	semapv:UnspecifiedMatching	camera-type eye	eye
UBERON:0000019	oboInOwl:hasDbXref	FMA:54448	semapv:UnspecifiedMatching	camera-type eye	Eye
UBERON:0000019	oboInOwl:hasDbXref	MA:0000261	semapv:UnspecifiedMatching	camera-type eye	eye
UBERON:0000019	oboInOwl:hasDbXref	NCIT:C12401	semapv:UnspecifiedMatching	camera-type eye	Eye
UBERON:0000019	oboInOwl:hasDbXref	SCTID:181143004	semapv:UnspecifiedMatching	camera-type eye	
UBERON:0000019	oboInOwl:hasDbXref	TAO:0000107	semapv:UnspecifiedMatching	camera-type eye	
UBERON:0000019	oboInOwl:hasDbXref	UMLS:C0015392	semapv:UnspecifiedMatching	camera-type eye	
UBERON:0000019	oboInOwl:hasDbXref	UMLS:C1280202	semapv:UnspecifiedMatching	camera-type eye	
UBERON:0000019	oboInOwl:hasDbXref	VHOG:0000275	semapv:UnspecifiedMatching	camera-type eye	
UBERON:0000019	oboInOwl:hasDbXref	XAO:0000179	semapv:UnspecifiedMatching	camera-type eye	eye
UBERON:0000019	oboInOwl:hasDbXref	ZFA:0000107	semapv:UnspecifiedMatching	camera-type eye	eye
UBERON:0000020	oboInOwl:hasDbXref	AEO:0000094	semapv:UnspecifiedMatching	sense organ	sense organ
UBERON:0000020	oboInOwl:hasDbXref	BTO:0000202	semapv:UnspecifiedMatching	sense organ	sense organ
UBERON:0000020	oboInOwl:hasDbXref	EHDAA2:0001824	semapv:UnspecifiedMatching	sense organ	
UBERON:0000020	oboInOwl:hasDbXref	EHDAA:500	semapv:UnspecifiedMatching	sense organ	
UBERON:0000020	oboInOwl:hasDbXref	EMAPA:35955	semapv:UnspecifiedMatching	sense organ	sensory organ
UBERON:0000020	oboInOwl:hasDbXref	FBbt:00005155	semapv:UnspecifiedMatching	sense organ	sense organ
UBERON:0000020	oboInOwl:hasDbXref	HAO:0000930	semapv:UnspecifiedMatching	sense organ	sense organ
UBERON:0000020	oboInOwl:hasDbXref	MA:0000017	semapv:UnspecifiedMatching	sense organ	sensory organ
UBERON:0000020	oboInOwl:hasDbXref	MESH:D012679	semapv:UnspecifiedMatching	sense organ	
UBERON:0000020	oboInOwl:hasDbXref	NCIT:C33224	semapv:UnspecifiedMatching	sense organ	Organ of Special Sense
UBERON:0000020	oboInOwl:hasDbXref	SCTID:244485009	semapv:UnspecifiedMatching	sense organ	
UBERON:0000020	oboInOwl:hasDbXref	UMLS:C0935626	semapv:UnspecifiedMatching	sense organ	
UBERON:0000020	oboInOwl:hasDbXref	VHOG:0001407	semapv:UnspecifiedMatching	sense organ	
UBERON:0000020	oboInOwl:hasDbXref	WBbt:0006929	semapv:UnspecifiedMatching	sense organ	sensillum
UBERON:0000021	oboInOwl:hasDbXref	FMA:71012	semapv:UnspecifiedMatching	cutaneous appendage	Skin appendage
UBERON:0000021	oboInOwl:hasDbXref	SCTID:276160000	semapv:UnspecifiedMatching	cutaneous appendage	
UBERON:0000022	oboInOwl:hasDbXref	BTO:0000447	semapv:UnspecifiedMatching	feather	feather
UBERON:0000022	oboInOwl:hasDbXref	EFO:0000955	semapv:UnspecifiedMatching	feather	obsolete_feather
UBERON:0000022	oboInOwl:hasDbXref	MAT:0000156	semapv:UnspecifiedMatching	feather	
UBERON:0000022	oboInOwl:hasDbXref	MESH:D005241	semapv:UnspecifiedMatching	feather	
UBERON:0000022	oboInOwl:hasDbXref	SCTID:410027006	semapv:UnspecifiedMatching	feather	
UBERON:0000022	oboInOwl:hasDbXref	Wikipedia:Feather	semapv:UnspecifiedMatching	feather	
UBERON:0000023	oboInOwl:hasDbXref	BTO:0001463	semapv:UnspecifiedMatching	wing	wing
UBERON:0000023	oboInOwl:hasDbXref	EFO:0000885	semapv:UnspecifiedMatching	wing	obsolete_wing
UBERON:0000023	oboInOwl:hasDbXref	MAT:0000202	semapv:UnspecifiedMatching	wing	
